1	0.977556
1	0.977552
1	0.977548
1	0.977544
1	0.977540
1	0.977537
1	0.977533
1	0.977530
1	0.977528
1	0.977525
1	0.977523
1	0.977520
1	0.977518
1	0.977516
1	0.977514
1	0.977513
1	0.977511
1	0.977509
1	0.977508
1	0.977507
1	0.977506
1	0.977504
1	0.977503
1	0.977502
1	0.977501
1	0.977500
1	0.977500
1	0.977499
1	0.977498
1	0.977498
1	0.977497
1	0.977496
1	0.977496
1	0.977495
1	0.977495
1	0.977494
1	0.977494
1	0.977494
1	0.977493
1	0.977493
1	0.977493
1	0.977492
1	0.977492
1	0.977492
1	0.977492
1	0.977491
1	0.977491
1	0.977491
1	0.977491
1	0.977491
1	0.977490
1	0.977490
1	0.977490
1	0.977490
1	0.977490
1	0.977490
1	0.977490
1	0.977490
1	0.977490
1	0.977490
1	0.977489
1	0.977489
1	0.977489
1	0.977489
1	0.977489
1	0.977489
1	0.977489
1	0.977489
1	0.977489
1	0.977489
1	0.977489
1	0.977489
1	0.977489
1	0.977489
1	0.977489
1	0.977489
1	0.977489
1	0.977489
1	0.977489
1	0.977489
1	0.977489
1	0.977489
1	0.977489
1	0.977489
1	0.977489
1	0.977489
1	0.977489
1	0.977489
1	0.977489
1	0.977489
1	0.977489
1	0.977489
1	0.977489
1	0.977489
1	0.977489
1	0.977488
1	0.977488
1	0.977488
1	0.977488
1	0.977488
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
2	0.993940
